Chain/Market,Tag name,Date tag,Price per unit,Price per liter,Value,Volume,Distribution relevant rate,Manufacturer,Segment,Brand,Taste,Pack type,Size,SKU,SKU2,"ABV, %"
Elvi,TG41191,AUG 2013,1.09,2.18,0.019201564,0.008808057,0.004492109,OLVI GROUP,ECONOMY,NORDIC CIDER,STRAWBERRY,can,0.5,NORDIC CIDER STRAWBERRY 4.0%CT0.5L,Nordic Cider Strawberry 0.5 can,0.04
Elvi,TG41191,SEP 2013,0.89,1.78,0.003575402,0.002008653,0.001024413,OLVI GROUP,ECONOMY,NORDIC CIDER,STRAWBERRY,can,0.5,NORDIC CIDER STRAWBERRY 4.0%CT0.5L,Nordic Cider Strawberry 0.5 can,0.04
Elvi,TG38577,APR 2011,1.03,2.29,0.091864108,0.040115331,0.131536097,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,0.45,FIZZ TRADITIONAL APPLE 4.7% CP 0.45L,Fizz Apple 0.45 PET,0.047
Elvi,TG38577,MAY 2011,1.21,2.69,0.003043224,0.00113131,0.003063403,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,0.45,FIZZ TRADITIONAL APPLE 4.7% CP 0.45L,Fizz Apple 0.45 PET,0.047
Elvi,TG38577,JUN 2011,1.21,2.69,0.006092659,0.002264929,0.006461817,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,0.45,FIZZ TRADITIONAL APPLE 4.7% CP 0.45L,Fizz Apple 0.45 PET,0.047
Elvi,TG27762,FEB 2013,2.09,2.09,0.013115393,0.006275308,0.019426518,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,MAR 2013,2.39,2.39,0.34623384,0.144867715,5.374751444,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,APR 2013,2.39,2.39,0.547658215,0.229145697,9.230214054,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,MAY 2013,2.49,2.49,0.804323144,0.323021343,16.03324541,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,JUN 2013,2.49,2.49,0.80031616,0.321412112,13.25724767,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,JUL 2013,2.09,2.09,1.836126051,0.878529211,41.47390252,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,AUG 2013,2.09,2.09,2.037402455,0.974833711,68.26562223,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,SEP 2013,2.39,2.39,0.895569534,0.374715286,17.60445905,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,OCT 2013,1.88,1.88,0.85471241,0.454634261,19.41841825,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,NOV 2013,1.88,1.88,0.929204698,0.494257818,17.54882609,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,DEC 2013,1.88,1.88,0.683213471,0.363411421,17.8192092,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,JAN 2014,1.88,1.88,0.574969171,0.305834665,14.78628127,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,FEB 2014,1.29,1.29,1.011413836,0.784041733,44.15901071,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG27762,MAR 2014,1.09,1.09,0.761710689,0.698817146,35.08068614,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Elvi,TG48276,OCT 2013,2.09,2.09,0.050270847,0.024053037,0.112846644,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Elvi,TG48276,NOV 2013,2.49,2.49,0.229904344,0.092331062,4.005354711,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Elvi,TG48276,DEC 2013,2.09,2.09,2.721371641,1.302091694,121.7935004,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Elvi,TG48276,JAN 2014,2.39,2.39,1.810126583,0.757375139,41.20624742,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Elvi,TG48276,FEB 2014,2.39,2.39,1.06040942,0.44368595,21.11849205,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Elvi,TG48276,MAR 2014,2.39,2.39,1.24965552,0.522868418,19.63929061,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Elvi,TG48004,JUL 2013,1.39,2.78,0.267739346,0.096309117,5.990427102,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,AUG 2013,1.39,2.78,0.761087314,0.273772415,14.67830804,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,SEP 2013,1.09,2.18,2.41489236,1.107748789,59.39195132,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,OCT 2013,1.19,2.38,1.230574105,0.517047943,20.63796866,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,NOV 2013,1.29,2.58,0.852933021,0.330594194,13.19566726,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,DEC 2013,1.29,2.58,0.691637667,0.268076615,10.32497084,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,JAN 2014,1.39,2.78,0.767127078,0.275944992,10.62802137,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,FEB 2014,1.39,2.78,0.608565616,0.218908495,0.879261687,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG48004,MAR 2014,1.39,2.78,0.854809564,0.307485455,1.502748451,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Elvi,TG79976,APR 2011,1.29,2.59,1.189516116,0.459272632,3.360343179,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,MAY 2011,1.3,2.6,1.417979864,0.545376871,5.183894926,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,JUN 2011,1.32,2.64,1.535892201,0.581777349,6.363466167,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,JUL 2011,1.14,2.29,6.48637265,2.83247714,179.4784031,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,AUG 2011,1.29,2.58,2.427614796,0.940935967,19.80612472,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,SEP 2011,1.28,2.56,1.498227611,0.58524516,38.31113659,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,OCT 2011,1.29,2.58,1.372273322,0.531888884,31.6439874,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,NOV 2011,1.29,2.58,1.092952038,0.423624821,20.07299476,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,DEC 2011,1.31,2.62,0.863858151,0.329716852,23.48916039,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,JAN 2012,1.34,2.69,0.879584908,0.326983237,23.58268503,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,FEB 2012,1.37,2.74,0.639872475,0.2335301,15.53909288,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,MAR 2012,1.37,2.74,0.818009156,0.298543488,19.86508367,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,APR 2012,1.38,2.76,0.931486712,0.337495185,25.4808865,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,MAY 2012,1.38,2.76,0.971651174,0.352047527,26.57958827,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,JUN 2012,1.39,2.79,0.802615997,0.287675985,22.01584311,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,JUL 2012,1.39,2.78,1.032587874,0.371434487,28.42588129,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,AUG 2012,1.39,2.78,1.126566862,0.405239878,30.03232739,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,SEP 2012,1.39,2.78,0.63103662,0.22699159,16.82234674,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,OCT 2012,1.39,2.78,0.653661667,0.235130096,15.65966439,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,NOV 2012,1.29,2.58,0.657803647,0.254962654,16.98051275,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,DEC 2012,0.99,1.98,3.087077313,1.559129956,116.8723815,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,JAN 2013,1.19,2.38,1.320070104,0.554651304,41.57666177,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,FEB 2013,1.29,2.58,0.791239544,0.306681994,24.04693512,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,MAR 2013,1.29,2.58,0.578389006,0.224181785,17.57809378,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,APR 2013,1.29,2.58,0.782113889,0.303144918,26.49486584,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
Elvi,TG79976,MAY 2013,1.39,2.78,1.134127799,0.40795964,35.65567254,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.7% CT 0.5L,Fizz Blueberry 0.5 can,0.047
